model_id,future_pred_acc_x_0,future_pred_acc_x_1,future_pred_acc_x_2,future_pred_acc_x_3,future_pred_acc_x_4,future_pred_acc_x_5,future_pred_acc_x_6,future_pred_acc_z_0,future_pred_acc_z_1,future_pred_acc_z_2,future_pred_acc_z_3,future_pred_acc_z_4,future_pred_acc_z_5,future_pred_acc_z_6,recon_acc_x
major_val5_nosymm_k24_2/cp_step4901.pt,0.3472222222222222,0.4027777777777778,0.48055555555555557,0.25,0.35138888888888886,0.5354166666666667,0.5027777777777778,0.6319444444444444,0.6388888888888888,0.5416666666666666,0.4861111111111111,0.5625,0.5138888888888888,0.5486111111111112,0.726984126984127
major_val5_nosymm_k24_3/cp_step4901.pt,0.37916666666666665,0.39305555555555555,0.4888888888888889,0.19305555555555556,0.32569444444444445,0.3958333333333333,0.5118055555555555,0.8048611111111111,0.6902777777777778,0.5520833333333334,0.5784722222222223,0.5840277777777778,0.5611111111111111,0.5263888888888889,0.7817460317460317
major_val5_nosymm_k24_4/cp_step4901.pt,0.5194444444444445,0.4722222222222222,0.4583333333333333,0.3611111111111111,0.4513888888888889,0.36944444444444446,0.3194444444444444,0.6319444444444444,0.6736111111111112,0.6180555555555556,0.3263888888888889,0.5972222222222222,0.5972222222222222,0.5208333333333334,0.6869047619047619
major_val6_full_k24_0/cp_step4901.pt,0.08333333333333333,0.04861111111111111,0.10416666666666667,0.05277777777777778,0.05138888888888889,0.06944444444444445,0.0763888888888889,0.08333333333333333,0.13194444444444445,0.14583333333333334,0.09027777777777778,0.08333333333333333,0.09722222222222222,0.08333333333333333,0.6661706349206349
major_val6_full_k24_1/cp_step4901.pt,0.22291666666666668,0.17777777777777778,0.07083333333333333,0.05694444444444444,0.013194444444444444,0.020833333333333332,0.05277777777777778,0.3055555555555556,0.2777777777777778,0.3402777777777778,0.2222222222222222,0.3486111111111111,0.2361111111111111,0.09027777777777778,0.8021825396825397
major_val6_full_k24_2/cp_step4901.pt,0.044444444444444446,0.09027777777777778,0.12986111111111112,0.0798611111111111,0.059722222222222225,0.041666666666666664,0.0798611111111111,0.5152777777777777,0.4326388888888889,0.29583333333333334,0.38333333333333336,0.4840277777777778,0.3590277777777778,0.27569444444444446,0.6151785714285715
major_val6_full_k24_3/cp_step4901.pt,0.11805555555555555,0.006944444444444444,0.10416666666666667,0.04861111111111111,0.09027777777777778,0.13194444444444445,0.20833333333333334,0.08333333333333333,0.10416666666666667,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.13194444444444445,0.6992063492063492
major_val6_full_k24_4/cp_step4901.pt,0.09166666666666666,0.058333333333333334,0.08472222222222223,0.10416666666666667,0.05625,0.08680555555555555,0.15833333333333333,0.1597222222222222,0.11944444444444445,0.10277777777777777,0.09166666666666666,0.09027777777777778,0.08333333333333333,0.10972222222222222,0.23799603174603173
major_val6_nosymm_k24_0/cp_step4901.pt,0.21736111111111112,0.16319444444444445,0.10486111111111111,0.07291666666666667,0.05555555555555555,0.06875,0.1111111111111111,0.25625,0.23472222222222222,0.2361111111111111,0.225,0.1875,0.1451388888888889,0.1423611111111111,0.48174603174603176
major_val6_nosymm_k24_1/cp_step4901.pt,0.2951388888888889,0.3840277777777778,0.3972222222222222,0.22916666666666666,0.3111111111111111,0.34097222222222223,0.29583333333333334,0.525,0.6125,0.5069444444444444,0.4173611111111111,0.49166666666666664,0.5340277777777778,0.42291666666666666,0.526984126984127
major_val6_nosymm_k24_2/cp_step4901.pt,0.4826388888888889,0.5125,0.4354166666666667,0.40208333333333335,0.5118055555555555,0.4930555555555556,0.4166666666666667,0.6506944444444445,0.6090277777777777,0.5541666666666667,0.51875,0.5326388888888889,0.5486111111111112,0.4722222222222222,0.7712301587301588
major_val6_nosymm_k24_3/cp_step4901.pt,0.3055555555555556,0.2833333333333333,0.34652777777777777,0.21041666666666667,0.2743055555555556,0.29791666666666666,0.2777777777777778,0.6555555555555556,0.5840277777777778,0.4861111111111111,0.4326388888888889,0.4847222222222222,0.4986111111111111,0.375,0.4469246031746032
major_val6_nosymm_k24_4/cp_step4901.pt,0.5277777777777778,0.5902777777777778,0.5729166666666666,0.4305555555555556,0.5486111111111112,0.49375,0.4166666666666667,0.6111111111111112,0.6875,0.7222222222222222,0.5069444444444444,0.6458333333333334,0.5069444444444444,0.5763888888888888,0.7050595238095239
